wl,n,k
1.22,1.99848,0.00E+00
1.222,1.99843,0.00E+00
1.224,1.99838,0.00E+00
1.226,1.99833,0.00E+00
1.228,1.99829,0.00E+00
1.23,1.99824,0
1.232,1.99819,0
1.234,1.99814,0
1.236,1.99809,0
1.238,1.99804,0
1.24,1.99831,2.01E-08
1.242,2.00143,2.21E-07
1.244,2.00454,4.22E-07
1.246,2.00765,6.23E-07
1.248,2.01077,8.24E-07
1.25,2.01388,1.02E-06
1.252,2.017,1.23E-06
1.254,2.02011,1.43E-06
1.256,2.02323,1.63E-06
1.258,2.02634,1.83E-06
1.26,2.02945,2.03E-06
1.262,2.03257,2.23E-06
1.264,2.03568,2.43E-06
1.266,2.0388,2.63E-06
1.268,2.04191,2.83E-06
1.27,2.04503,3.03E-06
1.272,2.04814,3.23E-06
1.274,2.05125,3.44E-06
1.276,2.05437,3.64E-06
1.278,2.05748,3.84E-06
1.28,2.0606,4.04E-06
1.282,2.06371,4.24E-06
1.284,2.06683,4.44E-06
1.286,2.06994,4.64E-06
1.288,2.07305,4.84E-06
1.29,2.07617,5.04E-06
1.292,2.07928,5.24E-06
1.294,2.0824,5.44E-06
1.296,2.08551,5.65E-06
1.298,2.08863,5.85E-06
1.3,2.09174,6.05E-06
1.302,2.09486,6.25E-06
1.304,2.09797,6.45E-06
1.306,2.10108,6.65E-06
1.308,2.1042,6.85E-06
1.31,2.10731,7.05E-06
1.312,2.11043,7.25E-06
1.314,2.11354,7.45E-06
1.316,2.11666,7.65E-06
1.318,2.11977,7.86E-06
1.32,2.12288,8.06E-06
1.322,2.126,8.26E-06
1.324,2.12911,8.46E-06
1.326,2.13223,8.66E-06
1.328,2.13534,8.86E-06
1.33,2.13846,9.06E-06
1.332,2.14157,9.26E-06
1.334,2.14468,9.46E-06
1.336,2.1478,9.66E-06
1.338,2.15091,9.86E-06
1.34,2.15403,1.01E-05
1.342,2.15714,1.03E-05
1.344,2.16026,1.05E-05
1.346,2.16337,1.07E-05
1.348,2.16648,1.09E-05
1.35,2.1696,1.11E-05
1.352,2.17271,1.13E-05
1.354,2.17583,1.15E-05
1.356,2.17894,1.17E-05
1.358,2.18206,1.19E-05
1.36,2.18517,1.21E-05
1.362,2.18828,1.23E-05
1.364,2.1914,1.25E-05
1.366,2.19451,1.27E-05
1.368,2.19763,1.29E-05
1.37,2.20074,1.31E-05
1.372,2.20386,1.33E-05
1.374,2.20697,1.35E-05
1.376,2.21008,1.37E-05
1.378,2.2132,1.39E-05
1.38,2.21631,1.41E-05
1.382,2.21943,1.43E-05
1.384,2.22254,1.45E-05
1.386,2.22566,1.47E-05
1.388,2.22877,1.49E-05
1.39,2.23188,1.51E-05
1.392,2.235,1.53E-05
1.394,2.23811,1.55E-05
1.396,2.24123,1.57E-05
1.398,2.24434,1.59E-05
1.4,2.24746,1.61E-05
1.402,2.25057,1.63E-05
1.404,2.25368,1.65E-05
1.406,2.2568,1.67E-05
1.408,2.25991,1.69E-05
1.41,2.26303,1.71E-05
1.412,2.26614,1.73E-05
1.414,2.26926,1.75E-05
1.416,2.27237,1.77E-05
1.418,2.27549,1.79E-05
1.42,2.2786,1.81E-05
1.422,2.28171,1.83E-05
1.424,2.28483,1.85E-05
1.426,2.28794,1.87E-05
1.428,2.29106,1.89E-05
1.43,2.29417,1.91E-05
1.432,2.29729,1.93E-05
1.434,2.3004,1.95E-05
1.436,2.30351,1.97E-05
1.438,2.30663,1.99E-05
1.44,2.30974,2.01E-05
1.442,2.31286,2.03E-05
1.444,2.31597,2.05E-05
1.446,2.31909,2.07E-05
1.448,2.3222,2.09E-05
1.45,2.32531,2.11E-05
1.452,2.32843,2.13E-05
1.454,2.33154,2.15E-05
1.456,2.33466,2.17E-05
1.458,2.33777,2.19E-05
1.46,2.34089,2.21E-05
1.462,2.344,2.23E-05
1.464,2.34711,2.25E-05
1.466,2.35023,2.27E-05
1.468,2.35334,2.29E-05
1.47,2.35646,2.31E-05
1.472,2.35957,2.33E-05
1.474,2.36269,2.35E-05
1.476,2.3658,2.37E-05
1.478,2.36891,2.39E-05
1.48,2.37203,2.41E-05
1.482,2.37514,2.43E-05
1.484,2.37826,2.45E-05
1.486,2.38137,2.47E-05
1.488,2.38449,2.49E-05
1.49,2.3876,2.51E-05
1.492,2.39071,2.53E-05
1.494,2.39383,2.55E-05
1.496,2.39694,2.57E-05
1.498,2.40006,2.59E-05
1.5,2.40317,2.61E-05
1.502,2.40629,2.63E-05
1.504,2.4094,2.65E-05
1.506,2.41251,2.67E-05
1.508,2.41563,2.69E-05
1.51,2.41874,2.71E-05
1.512,2.42186,2.73E-05
1.514,2.42497,2.75E-05
1.516,2.42809,2.77E-05
1.518,2.4312,2.79E-05
1.52,2.43431,2.81E-05
1.522,2.43743,2.83E-05
1.524,2.44054,2.85E-05
1.526,2.44366,2.87E-05
1.528,2.44677,2.89E-05
1.53,2.44989,2.92E-05
1.532,2.453,2.94E-05
1.534,2.45612,2.96E-05
1.536,2.45923,2.98E-05
1.538,2.46234,3.00E-05
1.54,2.46304,3.00E-05
1.542,2.46301,3.00E-05
1.544,2.46299,3.00E-05
1.546,2.46296,3.00E-05
1.548,2.46293,3.00E-05
1.55,2.46291,3.00E-05
1.552,2.46288,3.00E-05
1.554,2.46286,3.00E-05
1.556,2.46283,3.00E-05
1.558,2.4628,3.00E-05
1.56,2.46277,3.00E-05
1.562,2.46275,3.00E-05
1.564,2.46271,3.00E-05
1.566,2.46269,3.00E-05
1.568,2.46266,3.00E-05
1.57,2.46263,3.00E-05
1.572,2.46261,3.00E-05
1.574,2.46258,3.00E-05
1.576,2.46255,3.00E-05
1.578,2.46252,3.00E-05
1.58,2.4625,3.00E-05
1.582,2.46247,3.00E-05
1.584,2.46244,3.00E-05
1.586,2.46241,3.00E-05
1.588,2.46239,3.00E-05
1.59,2.46236,3.00E-05
1.592,2.46233,3.00E-05
1.594,2.4623,3.00E-05
1.596,2.46227,3.00E-05
1.598,2.46224,3.00E-05
1.6,2.46222,3.00E-05
