1.576,2.06445,2.89297
1.578,2.06453,2.91058
1.58,2.06461,2.92819
1.582,2.06469,2.9458
1.584,2.06477,2.96341
1.586,2.06485,2.98102
1.588,2.06493,2.99863
1.59,2.06501,3.01624
1.592,2.06508,3.03385
1.594,2.06516,3.05146
1.596,2.06524,3.06907
1.598,2.0663,3.08668
1.6,2.0682,3.10429
1.602,2.0701,3.09819
1.604,2.072,3.0887
1.606,2.0739,3.07922
1.608,2.07579,3.06973
1.61,2.07769,3.06025
1.612,2.07959,3.05076
1.614,2.08149,3.04128
1.616,2.08338,3.03179
1.618,2.08528,3.0223
1.62,2.08718,3.01282
1.622,2.08908,3.00333
1.624,2.09097,2.99385
1.626,2.09287,2.99153
1.628,2.09477,2.99912
1.63,2.09667,3.00671
1.632,2.09857,3.0143
1.634,2.10046,3.02189
1.636,2.17373,3.02948
1.638,2.17638,3.03707
1.64,2.17903,3.04466
1.642,2.18168,3.05225
1.644,2.18433,3.05984
1.646,2.18699,3.06743
1.648,2.18964,3.07502
1.65,2.19229,3.08261
1.652,2.19494,3.0902
1.654,2.19759,3.09779
1.656,2.20025,3.10538
1.658,2.2029,3.11297
1.66,2.20555,3.12056
1.662,2.2082,3.12815
1.664,2.21085,3.13574
1.666,2.2135,3.14333
1.668,2.21616,3.15092
1.67,2.21881,3.15851
1.672,2.22146,3.1661
1.674,2.22411,3.17369
1.676,2.22676,3.18128
1.678,2.22941,3.18887
1.68,2.23207,3.19646
1.682,2.23472,3.2033
1.684,2.23737,3.20904
1.686,2.24002,3.21477
1.688,2.24267,3.22051
1.69,2.24533,3.22624
1.692,2.24798,3.23198
1.694,2.25063,3.23771
1.696,2.25328,3.24345
1.698,2.25546,3.24918
1.7,2.25641,3.25455
1.702,2.25736,3.25421
1.704,2.25831,3.25387
1.706,2.25926,3.25354
1.708,2.26021,3.2532
1.71,2.26116,3.25286
1.712,2.26211,3.25253
1.714,2.26307,3.25219
1.716,2.26402,3.25185
1.718,2.26497,3.25151
1.72,2.26592,3.25118
1.722,2.26687,3.25084
1.724,2.26782,3.2505
1.726,2.26877,3.25016
1.728,2.26972,3.24983
1.73,2.27067,3.24949
1.732,2.27163,3.24915
1.734,2.27258,3.24881
1.736,2.27353,3.24848
1.738,2.27448,3.2507
1.74,2.27543,3.25711
1.742,2.27638,3.26352
1.744,2.27733,3.26993
1.746,2.27828,3.27634
1.748,2.28014,3.28275
1.75,2.28392,3.28916
1.752,2.2877,3.29557
1.754,2.29148,3.30198
1.756,2.29525,3.30838
1.758,2.29903,3.31479
1.76,2.30281,3.3212
