wl,n,k
10.9,1.13776,3.08E-03
11,1.12893,3.36E-03
11.1,1.12071,3.67E-03
11.2,1.11587,3.99E-03
11.3,1.11268,4.35E-03
11.4,1.10793,4.74E-03
11.5,1.10048,5.16E-03
11.6,1.09219,5.58E-03
11.7,1.08491,6.00E-03
11.8,1.07823,6.43E-03
11.9,1.07045,6.88E-03
12,1.0604,7.37E-03
12.1,1.04942,7.89E-03
12.2,1.03957,8.43E-03
12.3,1.0322,8.95E-03
12.4,1.02622,9.47E-03
12.5,1.02,1.00E-02
12.6,1.01223,1.06E-02
12.7,1.00291,1.12E-02
12.8,0.99235,1.18E-02
12.9,0.98087,1.27E-02
13,0.96888,1.36E-02
