wl,n,k
1.372,1.46602,0.00E+00
1.374,1.46601,0.00E+00
1.376,1.46601,0.00E+00
1.378,1.466,0.00E+00
1.38,1.466,0.00E+00
1.382,1.466,0.00E+00
1.384,1.46599,0.00E+00
1.386,1.46599,0.00E+00
1.388,1.46598,0.00E+00
1.39,1.46598,0.00E+00
1.392,1.46598,0.00E+00
1.394,1.46597,0.00E+00
1.396,1.46597,0.00E+00
1.398,1.46596,0.00E+00
1.4,1.46595,0.00E+00
1.402,1.46595,0.00E+00
1.404,1.46594,0.00E+00
1.406,1.46594,0.00E+00
1.408,1.46593,0.00E+00
1.41,1.46593,0.00E+00
1.412,1.46593,0.00E+00
1.414,1.46592,0.00E+00
1.416,1.46592,0.00E+00
1.418,1.46591,0.00E+00
1.42,1.46591,0.00E+00
1.422,1.46591,0.00E+00
1.424,1.4659,0.00E+00
1.426,1.4659,0.00E+00
1.428,1.46589,0.00E+00
1.43,1.46589,0.00E+00
1.432,1.46589,0.00E+00
1.434,1.46588,0.00E+00
1.436,1.46588,0.00E+00
1.438,1.46587,0.00E+00
1.44,1.46587,0.00E+00
1.442,1.46587,0.00E+00
1.444,1.46586,0.00E+00
1.446,1.46586,0.00E+00
1.448,1.46585,0.00E+00
1.45,1.46585,0.00E+00
1.452,1.46585,0.00E+00
1.454,1.46584,0.00E+00
1.456,1.46584,0.00E+00
1.458,1.46583,0.00E+00
1.46,1.46583,0.00E+00
1.462,1.46583,0.00E+00
1.464,1.46582,0.00E+00
1.466,1.46582,0.00E+00
1.468,1.46581,0.00E+00
1.47,1.46581,0.00E+00
1.472,1.46581,0.00E+00
1.474,1.4658,0.00E+00
1.476,1.4658,0.00E+00
1.478,1.46579,0.00E+00
1.48,1.46579,0.00E+00
1.482,1.46579,0.00E+00
1.484,1.46578,0.00E+00
1.486,1.46578,0.00E+00
1.488,1.46577,0.00E+00
1.49,1.46577,0.00E+00
1.492,1.46577,0.00E+00
1.494,1.46576,0.00E+00
1.496,1.46576,0.00E+00
1.498,1.46575,0.00E+00
1.5,1.46575,0.00E+00
1.502,1.46575,0.00E+00
1.504,1.46574,0.00E+00
1.506,1.46574,0.00E+00
1.508,1.46573,0.00E+00
1.51,1.46573,0.00E+00
1.512,1.46573,0.00E+00
1.514,1.46573,0.00E+00
1.516,1.46573,0.00E+00
1.518,1.46572,0.00E+00
1.52,1.46572,0.00E+00
1.522,1.46572,0.00E+00
1.524,1.46571,0.00E+00
1.526,1.46571,0.00E+00
1.528,1.4657,0.00E+00
1.53,1.4657,0.00E+00
1.532,1.4657,0.00E+00
1.534,1.46569,0.00E+00
1.536,1.46569,0.00E+00
1.538,1.46568,0.00E+00
1.54,1.46568,0.00E+00
1.542,1.46568,0.00E+00
1.544,1.46567,0.00E+00
1.546,1.46567,0.00E+00
1.548,1.46567,0.00E+00
1.55,1.46567,0.00E+00
1.552,1.46567,0.00E+00
1.554,1.46566,0.00E+00
1.556,1.46566,0.00E+00
1.558,1.46565,0.00E+00
1.56,1.46565,0.00E+00
1.562,1.46565,0.00E+00
1.564,1.46564,0.00E+00
1.566,1.46564,0.00E+00
1.568,1.46563,0.00E+00
1.57,1.46563,0.00E+00
1.572,1.46563,0.00E+00
